market,symbol,trades,hit,revenue_gross_gains,gross_trading_profit,txn_costs,income_tax,net_income,capital_deployed,operating_income_ebit,geography
US,PENN,4,1.0,1503.4492523389376,1503.4492523389376,40.0,161.67920228850522,1301.7700500504322,40000.0,1463.4492523389376,United States
US,MED,4,0.75,1850.5199559987973,1542.5487687389582,40.0,201.127721897951,1301.4210468410074,40000.0,1502.5487687389582,United States
US,RBCAA,3,1.0,1492.5603764129612,1492.5603764129614,30.0,161.58100089859326,1300.979375514368,30000.0,1462.5603764129614,United States
US,SMHI,3,0.3333333333333333,2005.9887092270535,1551.2930471454013,30.0,220.51318948636356,1300.7798576590376,30000.0,1521.2930471454013,United States
US,ANAB,1,1.0,1471.0487255613148,1471.0487255613148,10.0,161.41399647159153,1299.6347290897234,10000.0,1461.0487255613148,United States
US,CHWY,1,1.0,1470.4319055117244,1470.4319055117244,10.0,161.34585131834217,1299.086054193382,10000.0,1460.4319055117244,United States
US,RSG,4,1.0,1497.0283311495768,1497.0283311495768,40.0,160.96983063506795,1296.058500514509,40000.0,1457.0283311495768,United States
US,NHC,1,1.0,1464.1489864582002,1464.1489864582002,10.0,160.6517258889885,1293.4972605692117,10000.0,1454.1489864582002,United States
US,QUAD,3,1.0,1478.8037893802164,1478.8037893802164,30.0,160.06119827194811,1288.7425911082682,30000.0,1448.8037893802164,United States
US,AWR,3,1.0,1476.2878831103567,1476.2878831103567,30.0,159.7832455393245,1286.5046375710322,30000.0,1446.2878831103567,United States
US,JD,4,1.0,1484.0961306282584,1484.0961306282584,40.0,159.54110472552236,1284.5550259027361,40000.0,1444.0961306282584,United States
US,CHCO,4,1.0,1484.0085913734315,1484.0085913734313,40.0,159.53143354842706,1284.4771578250043,40000.0,1444.0085913734313,United States
US,UAMY,1,1.0,1453.5770096916756,1453.5770096916756,10.0,159.48375319195614,1284.0932564997195,10000.0,1443.5770096916756,United States
US,QULL,3,1.0,1472.0624875048793,1472.0624875048793,30.0,159.3164315450879,1282.7460559597914,30000.0,1442.0624875048793,United States
US,BXC,5,0.6,3214.825383478874,1684.0390249869063,50.0,351.8536953748709,1282.1853296120353,50000.0,1634.0390249869063,United States
US,CCNE,4,1.0,1481.3062146341417,1481.3062146341415,40.0,159.23287989868956,1282.0733347354521,40000.0,1441.3062146341415,United States
US,OTLY,1,1.0,1446.4694655294586,1446.4694655294586,10.0,158.69852468571244,1277.770940843746,10000.0,1436.4694655294586,United States
US,KIDS,3,1.0,1466.3570304278096,1466.3570304278096,30.0,158.6861030609005,1277.670927366909,30000.0,1436.3570304278096,United States
US,MAC,5,0.6,1643.1056920694064,1505.5812387795218,50.0,178.21297259471055,1277.3682661848113,50000.0,1455.5812387795218,United States
US,GUT,5,1.0,1485.1688447355425,1485.1688447355427,50.0,158.55483447431354,1276.6140102612292,50000.0,1435.1688447355427,United States
US,CFBK,3,1.0,1465.0407892242035,1465.0407892242035,30.0,159.6454608581011,1275.3953283661024,30000.0,1435.0407892242035,United States
US,BBY,2,1.0,1451.6586930576582,1451.6586930576582,20.0,158.16703932372323,1273.491653733935,20000.0,1431.6586930576582,United States
US,KOLD,1,1.0,1440.9575080399084,1440.9575080399084,10.0,158.08957368277584,1272.8679343571325,10000.0,1430.9575080399084,United States
US,XPEV,5,0.6,2158.7822907402506,1557.9550460978785,50.0,235.1839819950708,1272.7710641028077,50000.0,1507.9550460978785,United States
US,OBT,5,1.0,1481.2088705351803,1481.20887053518,50.0,158.9253306623311,1272.283539872849,50000.0,1431.20887053518,United States
US,IP,5,0.6,1705.2938171802357,1506.3700394645198,50.0,185.08340315024034,1271.2866363142793,50000.0,1456.3700394645198,United States
US,AORT,2,1.0,1448.9170385058192,1448.9170385058192,20.0,157.86414633294578,1271.0528921728735,20000.0,1428.9170385058192,United States
US,LYG,3,1.0,1458.2764704562655,1458.2764704562655,30.0,157.79337754400566,1270.48309291226,30000.0,1428.2764704562655,United States
US,LNT,5,1.0,1477.7003332291883,1477.7003332291883,50.0,157.72972695473263,1269.9706062744556,50000.0,1427.7003332291883,United States
US,LEGH,2,1.0,1446.575018544549,1446.575018544549,20.0,157.60540424231522,1268.9696143022338,20000.0,1426.575018544549,United States
US,NYC,1,1.0,1436.2422251861374,1436.2422251861374,10.0,157.5686378394974,1268.67358734664,10000.0,1426.2422251861374,United States
US,USCB,3,1.0,1455.282505787301,1455.282505787301,30.0,157.46260979200844,1267.8198959952924,30000.0,1425.282505787301,United States
US,BAVA,3,1.0,1454.9324900873216,1454.9324900873216,30.0,157.42394069632874,1267.508549390993,30000.0,1424.9324900873216,United States
US,APOG,5,0.6,2432.941932983199,1580.4467606188423,50.0,265.47263886971035,1264.9741217491319,50000.0,1530.4467606188423,United States
US,LNC,3,0.6666666666666666,1630.3129604055,1471.583294291614,30.0,177.90443669781865,1263.6788575937956,30000.0,1441.583294291614,United States
US,CAKE,5,0.8,1778.7636623676708,1505.5188033731658,50.0,192.09543580041847,1263.4233675727473,50000.0,1455.5188033731658,United States
US,MPB,4,1.0,1460.255425804393,1460.2554258043933,40.0,156.90722717099987,1263.3481986333932,40000.0,1420.2554258043933,United States
US,BNTX,3,1.0,1447.7171392856003,1447.7171392856003,30.0,156.62680190932292,1261.0903373762774,30000.0,1417.7171392856003,United States
US,FLO,2,1.0,1436.787047639816,1436.787047639816,20.0,156.5240470819141,1260.2630005579017,20000.0,1416.787047639816,United States
US,NAMS,2,1.0,1432.7044575950931,1432.7044575950931,20.0,156.07300998537877,1256.6314476097145,20000.0,1412.7044575950931,United States
US,IONS,3,1.0,1441.4371093133261,1441.4371093133261,30.0,155.93299566039258,1255.5041136529335,30000.0,1411.4371093133261,United States
US,SBH,4,0.75,1505.0035131410364,1456.1208315767904,40.0,162.95569593290801,1253.1651356438822,40000.0,1416.1208315767904,United States
US,KTOS,3,0.6666666666666666,2943.497971978073,1604.2618094507634,30.0,322.9827199310405,1251.279089519723,30000.0,1574.2618094507634,United States
US,CGNT,2,1.0,1426.5225301111539,1426.5225301111539,20.0,155.39004192030154,1251.1324881908524,20000.0,1406.5225301111539,United States
US,COLB,3,1.0,1429.6244450777197,1429.6244450777197,30.0,154.62795407629773,1244.9964910014219,30000.0,1399.6244450777197,United States
US,FBK,2,1.0,1417.1028536517904,1417.1028536517904,20.0,154.3493732580082,1242.7534803937824,20000.0,1397.1028536517904,United States
US,JXN,2,0.5,1617.3749490057476,1439.4893261342345,20.0,177.57985056087722,1241.9094755733572,20000.0,1419.4893261342345,United States
US,ALG,4,1.0,1433.918881673928,1433.918881673928,40.0,153.99761384532817,1239.9212678285999,40000.0,1393.918881673928,United States
US,TFIN,3,1.0,1423.55044741981,1423.55044741981,30.0,153.95690990140506,1239.5935375184051,30000.0,1393.55044741981,United States
US,FVR,2,1.0,1412.6130140999594,1412.6130140999594,20.0,153.85334397924555,1238.7596701207137,20000.0,1392.6130140999594,United States
US,PRGS,1,1.0,1401.6173020848698,1401.6173020848698,10.0,153.74333953320723,1237.8739625516625,10000.0,1391.6173020848698,United States
US,IRT,4,1.0,1431.4557538718109,1431.4557538718109,40.0,153.72549198148874,1237.730261890322,40000.0,1391.4557538718109,United States
US,MHO,5,0.6,2126.5805744443633,1517.1503684772015,50.0,231.62639515376497,1235.5239733234366,50000.0,1467.1503684772015,United States
US,HOMB,4,0.75,1435.2615430309368,1430.0405728213616,40.0,155.25073036925198,1234.7898424521097,40000.0,1390.0405728213616,United States
US,MATX,2,1.0,1404.7414341503807,1404.7414341503807,20.0,152.98370619374393,1231.7577279566367,20000.0,1384.7414341503807,United States
US,OOMA,2,1.0,1403.765577383691,1403.765577383691,20.0,152.87589531930868,1230.8896820643822,20000.0,1383.765577383691,United States
US,SERV,3,1.0,1413.528840881826,1413.528840881826,30.0,152.84974110267768,1230.6790997791481,30000.0,1383.528840881826,United States
US,PRCT,1,1.0,1393.2035501720818,1393.2035501720818,10.0,152.81380357879075,1230.389746593291,10000.0,1383.2035501720818,United States
US,WAFD,4,1.0,1420.5468573821124,1420.5468573821122,40.0,152.52029700839114,1228.0265603737212,40000.0,1380.5468573821122,United States
US,HDSN,5,0.6,2372.7303440589308,1536.2084001080611,50.0,258.82057242446785,1227.3878276835933,50000.0,1486.2084001080611,United States
US,WCN,3,1.0,1409.3724773107929,1409.372477310793,30.0,152.3905536416082,1226.9819236691849,30000.0,1379.372477310793,United States
US,ITGR,3,1.0,1408.3330639504666,1408.3330639504666,30.0,152.27572115071246,1226.057342799754,30000.0,1378.3330639504666,United States
US,ABG,4,0.75,1828.649111949425,1462.9729457161754,40.0,198.7114709663746,1224.261474749801,40000.0,1422.9729457161754,United States
US,BNED,3,0.6666666666666666,3044.4403924223207,1585.021380530146,30.0,334.1346543000752,1220.886726230071,30000.0,1555.021380530146,United States
US,PAYC,1,1.0,1379.310021743727,1379.310021743727,10.0,151.27887191670615,1218.031149827021,10000.0,1369.310021743727,United States
US,BAP,4,1.0,1408.3723750642662,1408.3723750642662,40.0,151.17528242296635,1217.1970926412998,40000.0,1368.3723750642662,United States
US,BFC,3,1.0,1397.9839374077605,1397.9839374077605,30.0,151.13236853965793,1216.8515688681027,30000.0,1367.9839374077605,United States
US,SNDA,2,1.0,1387.0509208927006,1387.0509208927006,20.0,151.0292905780301,1216.0216303146706,20000.0,1367.0509208927006,United States
US,STT,5,0.6,1703.8939024758924,1449.4720828288587,50.0,184.9287431288502,1214.5433397000086,50000.0,1399.4720828288587,United States
US,VRSK,2,1.0,1382.1571392644528,1382.1571392644528,20.0,150.48863451594613,1211.6685047485066,20000.0,1362.1571392644528,United States
US,SCHW,3,0.6666666666666666,1530.1332661180854,1404.7246567132665,30.0,166.83676692245137,1207.887889790815,30000.0,1374.7246567132665,United States
US,SPTX,3,1.0,1387.0238344578079,1387.0238344578079,30.0,149.92151637029426,1207.1023180875136,30000.0,1357.0238344578079,United States
US,IDYA,3,1.0,1386.051165758202,1386.051165758202,30.0,149.81405770769155,1206.2371080505104,30000.0,1356.051165758202,United States
US,MCO,1,1.0,1365.614646902058,1365.614646902058,10.0,149.76583190120562,1205.8488150008525,10000.0,1355.614646902058,United States
US,APPF,1,1.0,1363.3515122897165,1363.3515122897165,10.0,149.51580491994198,1203.8357073697746,10000.0,1353.3515122897165,United States
US,AAPL,1,1.0,1363.2565386919637,1363.2565386919637,10.0,149.50531241020948,1203.7512262817543,10000.0,1353.2565386919637,United States
US,CFFN,4,1.0,1392.6412232421083,1392.6412232421083,40.0,150.5421102486704,1202.0991129934378,40000.0,1352.6412232421083,United States
US,CAF,4,1.0,1391.3781693807282,1391.378169380728,40.0,149.2977935971325,1202.0803757835956,40000.0,1351.378169380728,United States
US,PFBC,3,1.0,1378.8911322993824,1378.8911322993824,30.0,149.02303027976347,1199.8681020196188,30000.0,1348.8911322993824,United States
US,DXC,1,1.0,1357.1428117297946,1357.1428117297946,10.0,148.82987901429678,1198.312932715498,10000.0,1347.1428117297946,United States
US,GRX,3,1.0,1376.2198071096154,1376.2198071096154,30.0,148.7279071485415,1197.4918999610738,30000.0,1346.2198071096154,United States
US,WSBF,4,0.75,1595.4524500182088,1407.4407664133282,40.0,172.94832939031863,1194.4924370230096,40000.0,1367.4407664133282,United States
US,HDLB,3,1.0,1369.7663133615845,1369.7663133615845,30.0,148.0149369382743,1191.7513764233101,30000.0,1339.7663133615845,United States
US,MD,2,1.0,1359.7514611300942,1359.7514611300942,20.0,148.01329609084775,1191.7381650392465,20000.0,1339.7514611300942,United States
US,WABC,5,1.0,1387.797720554067,1387.797720554067,50.0,147.79745039800537,1190.0002701560616,50000.0,1337.797720554067,United States
US,PRU,2,1.0,1352.8772586204552,1352.8772586204552,20.0,147.25384674448213,1185.623411875973,20000.0,1332.8772586204552,United States
US,PUBM,1,1.0,1342.2822632245568,1342.2822632245568,10.0,147.18811273913792,1185.0941504854188,10000.0,1332.2822632245568,United States
US,USGO,2,1.0,1350.8270811064026,1350.8270811064026,20.0,147.02734687474486,1183.799734231658,20000.0,1330.8270811064026,United States
US,IART,1,1.0,1336.3794297371355,1336.3794297371355,10.0,146.5359784693894,1179.843451267746,10000.0,1326.3794297371355,United States
US,BSRR,4,1.0,1366.3354781334447,1366.3354781334447,40.0,146.53112277643473,1179.8043553570099,40000.0,1326.3354781334447,United States
US,DHR,3,1.0,1355.781182005511,1355.781182005511,30.0,146.46988515193038,1179.3112968535806,30000.0,1325.781182005511,United States
US,RILY,2,1.0,1343.1316662005631,1343.1316662005631,20.0,146.17717148173642,1176.9544947188267,20000.0,1323.1316662005631,United States
US,SYBT,2,1.0,1338.8158759954472,1338.8158759954472,20.0,145.70037085712133,1173.1155051383257,20000.0,1318.8158759954472,United States
US,CGEM,4,0.25,2255.489072717196,1461.0072560645526,40.0,248.07753425288485,1172.9297218116676,40000.0,1421.0072560645526,United States
US,SYY,3,1.0,1342.9880771938208,1342.9880771938208,30.0,145.0565262825049,1167.9315509113158,30000.0,1312.9880771938208,United States
US,AMSF,2,1.0,1332.5621366541072,1332.5621366541072,20.0,145.00946914911054,1167.5526675049969,20000.0,1312.5621366541072,United States
US,SE,2,1.0,1331.22664704995,1331.22664704995,20.0,144.86192669519926,1166.364720354751,20000.0,1311.22664704995,United States
US,WGO,2,0.5,1408.141037899362,1340.1358812588003,20.0,154.46406995877018,1165.6718113000302,20000.0,1320.1358812588003,United States
US,FWONK,2,1.0,1330.4370379705645,1330.4370379705645,20.0,144.77469212531525,1165.662345845249,20000.0,1310.4370379705645,United States
US,ALLY,3,1.0,1335.9213194045337,1335.921319404534,30.0,144.27580378029862,1161.6455156242353,30000.0,1305.921319404534,United States
US,ACHV,1,1.0,1315.7891390616428,1315.7891390616428,10.0,144.26120073727355,1161.5279383243692,10000.0,1305.7891390616428,United States
US,PSMT,4,0.75,1450.3573179176542,1357.4625702408293,40.0,156.91848402569792,1160.5440862151315,40000.0,1317.4625702408293,United States
US,CATY,4,1.0,1344.1723378313086,1344.1723378313086,40.0,144.08257948835654,1160.089758342952,40000.0,1304.1723378313086,United States
US,AZTA,2,1.0,1323.3391062449007,1323.3391062449007,20.0,143.99052558351718,1159.3485806613835,20000.0,1303.3391062449007,United States
US,ACU,4,0.75,1474.5245398554775,1358.8807891265453,40.0,159.58843459500645,1159.2923545315389,40000.0,1318.8807891265453,United States
US,GABC,3,1.0,1331.929423046678,1331.9294230466783,30.0,143.83478635675286,1158.0946366899254,30000.0,1301.9294230466783,United States
US,FWONA,2,1.0,1321.8247908868186,1321.8247908868186,20.0,143.82322678670778,1158.001564100111,20000.0,1301.8247908868186,United States
US,TEAM,3,0.6666666666666666,1803.1085780361743,1384.8303063038813,30.0,196.99458114445818,1157.835725159423,30000.0,1354.8303063038813,United States
US,ABEO,3,0.6666666666666666,1546.6742321781758,1356.0327198941368,30.0,168.66418266194654,1157.3685372321904,30000.0,1326.0327198941368,United States
US,MMED,2,1.0,1320.341812012913,1320.341812012913,20.0,143.65938998747433,1156.6824220254384,20000.0,1300.341812012913,United States
US,MCHB,3,1.0,1328.33299085938,1328.33299085938,30.0,143.43745909296302,1154.895531766417,30000.0,1298.33299085938,United States
US,BIO,3,0.6666666666666666,1445.6251593296931,1340.358267931535,30.0,157.50046552995548,1152.8578024015794,30000.0,1310.358267931535,United States
US,NTST,2,1.0,1313.2618923091786,1313.2618923091786,20.0,142.87721338098322,1150.3846789281954,20000.0,1293.2618923091786,United States
US,CVS,5,0.8,1619.9830990246378,1373.4707572565019,50.0,174.55364897098667,1148.9171082855153,50000.0,1323.4707572565019,United States
US,ABNB,3,1.0,1320.960732933951,1320.960732933951,30.0,142.62298549331928,1148.337747440632,30000.0,1290.960732933951,United States
US,UTZ,1,1.0,1299.3201430963009,1299.3201430963009,10.0,142.44173612248528,1146.8784069738156,10000.0,1289.3201430963009,United States
US,SVRN,2,1.0,1308.782293102919,1308.782293102919,20.0,142.38231543690847,1146.3999776660107,20000.0,1288.782293102919,United States
US,ALNY,2,1.0,1308.5871895736823,1308.5871895736823,20.0,142.36076075510434,1146.226428818578,20000.0,1288.5871895736823,United States
US,AON,2,1.0,1307.6721895380206,1307.6721895380206,20.0,142.25967322123643,1145.4125163167841,20000.0,1287.6721895380206,United States
US,PGNY,1,1.0,1296.5669485667574,1296.5669485667574,10.0,142.13756821603397,1144.4293803507235,10000.0,1286.5669485667574,United States
US,FNGU,4,0.75,2901.203514521535,1497.9336817961143,40.0,317.20532371988367,1140.7283580762305,40000.0,1457.9336817961143,United States
US,KSPI,3,1.0,1310.3651155928264,1310.3651155928264,30.0,141.45240102875422,1138.9127145640723,30000.0,1280.3651155928264,United States
US,OSW,5,1.0,1329.5724026404998,1329.5724026404996,50.0,141.36482354865296,1138.2075790918468,50000.0,1279.5724026404996,United States
US,CAH,4,1.0,1317.8757675403529,1317.875767540353,40.0,141.177382399513,1136.69838514084,40000.0,1277.875767540353,United States
US,PMM,5,1.0,1326.5509259073197,1326.5509259073194,50.0,141.0310163140166,1135.5199095933028,50000.0,1276.5509259073194,United States
US,PVLA,2,1.0,1292.9824154050461,1292.9824154050461,20.0,140.63677378702528,1132.345641618021,20000.0,1272.9824154050461,United States
US,GEN,1,1.0,1282.3726937685187,1282.3726937685187,10.0,140.56941285349498,1131.8032809150238,10000.0,1272.3726937685187,United States
US,IDT,2,1.0,1291.5382754096406,1291.5382754096406,20.0,140.4772278361992,1131.0610475734413,20000.0,1271.5382754096406,United States
